Prest.,Atleta,Anno,Società,Città,Data
7.63,DALLO Francesca,90,ANA ATL.FELTRE,Genova,25/02/2007
8.00,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,04/01/2020
8.16,BOTTEGA Samantha,94,ANA ATL.FELTRE,Padova,01/02/2015
8.39,DE BARBA Elena,04,ANA ATL.FELTRE,Padova,06/02/2021
8.39,DALLA SANTA Angela,99,ANA ATL.FELTRE,Padova,11/02/2018
8.41,ZATTA Vanessa,01,ANA ATL.FELTRE,Padova,26/01/2020
8.45,CASSOL Anita,05,ANA ATL.FELTRE,Padova,13/02/2021
8.54,ZABOT Alice,98,ANA ATL.FELTRE,Padova,18/01/2015
8.58,FACCHIN Alessia,93,ANA ATL.FELTRE,Padova,01/02/2009
8.67,SPADA Anna,07,ANA ATL.FELTRE,Padova,05/02/2023
8.79,GIACOMIN Gaia,03,ANA ATL.FELTRE,Padova,03/02/2019
8.84,COLUSSI Ilary,06,ANA ATL.FELTRE,Padova,29/01/2023
8.88,PARTELI Elena,00,ANA ATL.FELTRE,Padova,21/01/2018
8.99,DE BASTIANI Silvia,92,ANA ATL.FELTRE,Padova,24/01/2009
10.50,FAJETI Fausta,61,ANA ATL.FELTRE,Padova,10/02/2018
