60 piani
Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
7.17,,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,1 fi- 3,Udine,27/01/2019
7.17,,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,2 fi- 3,Udine,27/01/2019
7.17,,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,7 ba- 5,Ancona,02/02/2019
7.24,,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,3 ba- 2,Udine,27/01/2019
7.25,,ROLDO Demis,85,ANA ATL.FELTRE,3 fi- 2,Padova,05/01/2019
7.28,,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,2 ba- 4,Padova,10/02/2019
7.29,,ROLDO Demis,85,ANA ATL.FELTRE,2 ba- 1,Padova,05/01/2019
7.30,,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,3 ba- 9,Udine,27/01/2019
7.33,,ROLDO Demis,85,ANA ATL.FELTRE,5 ba- 3,Padova,10/02/2019
7.37,,ZABOT Julian,02,ANA ATL.FELTRE,3 fi- 1,Padova,03/02/2019
,(10)/2019
7.37,,ZABOT Julian,02,ANA ATL.FELTRE,4 ba- 1,Padova,03/02/2019
7.37,,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,8 fi- 3,Padova,10/02/2019
7.40,,ZABOT Julian,02,ANA ATL.FELTRE,7 ba- 4,Padova,10/02/2019
7.44,,MARIN Pietro,01,ANA ATL.FELTRE,3 ba- 1,Padova,05/01/2019
7.44,,ZABOT Julian,02,ANA ATL.FELTRE,3 ba- 4,Padova,05/01/2019
7.46,,ZABOT Julian,02,ANA ATL.FELTRE,4 ba- 1,Udine,27/01/2019
7.56,,MARIN Pietro,01,ANA ATL.FELTRE,5 ba- 1,Udine,27/01/2019
7.72,,MANISCALCHI Stefano,90,ANA ATL.FELTRE,8 ba- 6,Padova,05/01/2019
7.75,,DALLA CORTE Matteo,01,ANA ATL.FELTRE,7 ba- 1,Udine,27/01/2019
7.89,,CRIVELLER Marco,03,ANA ATL.FELTRE,7 ba- 1,Padova,10/02/2019
,(20)/2019
7.97,,MADONNA Donato,91,ANA ATL.FELTRE,6 ba- 7,Padova,05/01/2019
8.07,,MILOSEVIC Petar,03,ANA ATL.FELTRE,6 ba- 1,Padova,10/02/2019
7.26,,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,2 ba- 1,Padova,26/01/2020
7.26,,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,7 ba- 2,Ancona,08/02/2020
7.28,,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,5 su- 1,Padova,15/02/2020
7.30,,ZABOT Julian,02,ANA ATL.FELTRE,4 ba- 5,Padova,18/01/2020
7.34,,ZABOT Julian,02,ANA ATL.FELTRE,1 ba- 1,Padova,26/01/2020
7.36,,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,8 ba- 3,Padova,18/01/2020
7.43,,ZABOT Julian,02,ANA ATL.FELTRE,5 ba- 3,Padova,04/01/2020
7.48,,MARIN Pietro,01,ANA ATL.FELTRE,7 ba- 7,Padova,18/01/2020
7.54,,MARIN Pietro,01,ANA ATL.FELTRE,4 ba- 4,Padova,26/01/2020
7.65,,DALLA CORTE Matteo,01,ANA ATL.FELTRE,4 ba- 1,Padova,18/01/2020
,(10)/2020
7.66,,DALLA CORTE Matteo,01,ANA ATL.FELTRE,3 ba- 1,Padova,26/01/2020
7.68,,DE PAOLI Federico,02,ANA ATL.FELTRE,4 ba- 2,Padova,18/01/2020
7.72,,DALLA CORTE Matteo,01,ANA ATL.FELTRE,3 ba- 8,Padova,04/01/2020
7.88,,MILOSEVIC Petar,03,ANA ATL.FELTRE,7 ba- 1,Padova,26/01/2020
7.91,,MILOSEVIC Petar,03,ANA ATL.FELTRE,2 ba- 1,Padova,18/01/2020
7.21,,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,1 ba- 5,Padova,31/01/2021
7.26,,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,4 ba- 5,Padova,13/02/2021
7.31,,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,5 ba- 4,Padova,23/01/2021
7.39,,ZABOT Julian,02,ANA ATL.FELTRE,7 ba- 5,Padova,13/02/2021
7.41,,ZABOT Julian,02,ANA ATL.FELTRE,7 ba- 6,Padova,31/01/2021
7.46,,ZABOT Julian,02,ANA ATL.FELTRE,8 ba- 4,Padova,23/01/2021
7.58,,DALLA SEGA Davide,99,ANA ATL.FELTRE,7 ba- 3,Padova,23/01/2021
7.60,,DALLA CORTE Matteo,01,ANA ATL.FELTRE,7 ba- 6,Padova,23/01/2021
7.64,,DALLA CORTE Matteo,01,ANA ATL.FELTRE,6 ba- 8,Padova,13/02/2021
8.11,,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,2 se- 6,Padova,27/02/2021
,(10)/2021
7.68,,DALLA CORTE Matteo,01,ANA ATL.FELTRE,6 se- 2,Padova,12/02/2022
7.72,,SCOPEL Simone,06,ANA ATL.FELTRE,1 ba- 6,Padova,06/02/2022
7.82,,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,1 se- 2,Padova,05/03/2022
7.88,,SCOPEL Simone,06,ANA ATL.FELTRE,7 ba- 6,Padova,08/01/2022
7.94,,CECCHET Giovanni,06,ANA ATL.FELTRE,3 ba- 6,Padova,06/02/2022
7.99,,CECCHET Giovanni,06,ANA ATL.FELTRE,6 ba- 1,Padova,08/01/2022
7.58,,SCOPEL Simone,06,ANA ATL.FELTRE,1 ba- 1,Padova,29/01/2023
7.82,,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,7 se- 4,Ancona,11/03/2023
7.92,,ARGENTA Alessio,06,ANA ATL.FELTRE,5 ba- 2,Padova,29/01/2023
