Prest.,Atleta,Anno,Società,Città,Data
4:51.02,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Padova,05/02/2017
4:55.88,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Padova,08/01/2017
5:04.37,PRADEL Meryl,92,ANA ATL.FELTRE,Padova,10/02/2019
5:05.58,ROSSA Marilena,02,ANA ATL.FELTRE,Padova,30/01/2021
5:37.11,DA RIN DE MONEGO Beatrice,03,ANA ATL.FELTRE,Padova,30/01/2021
5:27.97,COLUSSI Leila,06,ANA ATL.FELTRE,Padova,29/01/2022
5:52.67,FANTINEL Sara,05,ANA ATL.FELTRE,Padova,29/01/2022
4:51.02,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Padova,05/02/2017
4:55.88,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Padova,08/01/2017
5:04.37,PRADEL Meryl,92,ANA ATL.FELTRE,Padova,10/02/2019
5:05.58,ROSSA Marilena,02,ANA ATL.FELTRE,Padova,30/01/2021
5:37.11,DA RIN DE MONEGO Beatrice,03,ANA ATL.FELTRE,Padova,30/01/2021
5:27.97,COLUSSI Leila,06,ANA ATL.FELTRE,Padova,29/01/2022
5:52.67,FANTINEL Sara,05,ANA ATL.FELTRE,Padova,29/01/2022
