Prest.,Atleta,Anno,Società,Città,Data
7.84,DALLO Francesca,90,ANA ATL.FELTRE,Ancona,12/02/2006
7.85,DALLO Francesca,90,ANA ATL.FELTRE,Modena,05/03/2006
7.86,DALLO Francesca,90,ANA ATL.FELTRE,Ancona,12/02/2006
7.89,DALLO Francesca,90,ANA ATL.FELTRE,Modena,05/03/2006
7.92,DALLO Francesca,90,ANA ATL.FELTRE,Padova,21/01/2006
7.93,DALLO Francesca,90,ANA ATL.FELTRE,Padova,04/02/2006
7.93,DALLO Francesca,90,ANA ATL.FELTRE,Ancona,12/02/2006
7.96,DALLO Francesca,90,ANA ATL.FELTRE,Padova,14/01/2006
7.98,DALLO Francesca,90,ANA ATL.FELTRE,Padova,21/01/2006
8.00,DALLO Francesca,90,ANA ATL.FELTRE,Padova,04/02/2006
8.01,DALLO Francesca,90,ANA ATL.FELTRE,Padova,14/01/2006
7.63,DALLO Francesca,90,ANA ATL.FELTRE,Genova,25/02/2007
7.67,DALLO Francesca,90,ANA ATL.FELTRE,Padova,20/01/2007
7.67,DALLO Francesca,90,ANA ATL.FELTRE,Padova,20/01/2007
7.72,DALLO Francesca,90,ANA ATL.FELTRE,Padova,03/02/2007
7.73,DALLO Francesca,90,ANA ATL.FELTRE,Genova,25/02/2007
7.75,DALLO Francesca,90,ANA ATL.FELTRE,Padova,03/02/2007
7.78,DALLO Francesca,90,ANA ATL.FELTRE,Genova,25/02/2007
8.58,FACCHIN Alessia,93,ANA ATL.FELTRE,Padova,01/02/2009
8.59,FACCHIN Alessia,93,ANA ATL.FELTRE,Padova,01/02/2009
8.99,DE BASTIANI Silvia,92,ANA ATL.FELTRE,Padova,24/01/2009
9.01,ZATTA Alessia,93,ANA ATL.FELTRE,Padova,01/02/2009
9.25,ZATTA Anna,93,ANA ATL.FELTRE,Padova,01/02/2009
8.16,BOTTEGA Samantha,94,ANA ATL.FELTRE,Padova,01/02/2015
8.19,BOTTEGA Samantha,94,ANA ATL.FELTRE,Pergine Valsugana,24/01/2015
8.23,BOTTEGA Samantha,94,ANA ATL.FELTRE,Padova,18/01/2015
8.29,BOTTEGA Samantha,94,ANA ATL.FELTRE,Pergine Valsugana,24/01/2015
8.54,ZABOT Alice,98,ANA ATL.FELTRE,Padova,18/01/2015
8.57,ZABOT Alice,98,ANA ATL.FELTRE,Padova,11/01/2015
8.89,VIECELI Gloria,99,ANA ATL.FELTRE,Padova,18/01/2015
8.39,DALLA SANTA Angela,99,ANA ATL.FELTRE,Padova,11/02/2018
8.44,DALLA SANTA Angela,99,ANA ATL.FELTRE,Padova,11/02/2018
8.88,PARTELI Elena,00,ANA ATL.FELTRE,Padova,21/01/2018
8.99,TURRIN Caterina,01,ANA ATL.FELTRE,Padova,11/02/2018
9.27,GORZA Eleonora,00,ANA ATL.FELTRE,Padova,21/01/2018
9.31,GORZA Eleonora,00,ANA ATL.FELTRE,Padova,11/02/2018
10.50,FAJETI Fausta,61,ANA ATL.FELTRE,Padova,10/02/2018
8.04,SCOPEL Gioia,02,ANA ATL.FELTRE,Modena,26/01/2019
8.11,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,05/01/2019
8.13,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,05/01/2019
8.14,SCOPEL Gioia,02,ANA ATL.FELTRE,Modena,26/01/2019
8.49,DALLA SANTA Angela,99,ANA ATL.FELTRE,Udine,27/01/2019
8.79,GIACOMIN Gaia,03,ANA ATL.FELTRE,Padova,03/02/2019
8.85,GIACOMIN Gaia,03,ANA ATL.FELTRE,Udine,27/01/2019
9.81,DE BACCO Paola,02,ANA ATL.FELTRE,Padova,10/02/2019
9.86,DE BACCO Paola,02,ANA ATL.FELTRE,Udine,27/01/2019
8.00,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,04/01/2020
8.08,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,04/01/2020
8.41,ZATTA Vanessa,01,ANA ATL.FELTRE,Padova,26/01/2020
8.46,RENTO Ilaria,01,ANA ATL.FELTRE,Padova,18/01/2020
8.72,DE BARBA Elena,04,ANA ATL.FELTRE,Padova,26/01/2020
9.28,DE BORTOLI Giulia,04,ANA ATL.FELTRE,Padova,18/01/2020
9.75,DE BACCO Paola,02,ANA ATL.FELTRE,Padova,18/01/2020
9.90,CONZ Gioia,04,ANA ATL.FELTRE,Padova,26/01/2020
8.39,DE BARBA Elena,04,ANA ATL.FELTRE,Padova,06/02/2021
8.44,DE BARBA Elena,04,ANA ATL.FELTRE,Padova,13/02/2021
8.45,CASSOL Anita,05,ANA ATL.FELTRE,Padova,13/02/2021
9.08,MAHJOUBI Gaia,04,ANA ATL.FELTRE,Padova,13/02/2021
9.10,DE BORTOLI Giulia,04,ANA ATL.FELTRE,Padova,06/02/2021
8.53,CASSOL Anita,05,ANA ATL.FELTRE,Padova,06/02/2022
8.63,RENTO Ilaria,01,ANA ATL.FELTRE,Padova,06/02/2022
8.86,COLUSSI Ilary,06,ANA ATL.FELTRE,Padova,06/02/2022
8.96,COMIOTTO Giada,06,ANA ATL.FELTRE,Padova,06/02/2022
9.00,COLUSSI Ilary,06,ANA ATL.FELTRE,Padova,08/01/2022
9.02,DE RIZ Chiara,05,ANA ATL.FELTRE,Padova,06/02/2022
9.04,COMIOTTO Giada,06,ANA ATL.FELTRE,Padova,30/01/2022
9.09,DE RIZ Chiara,05,ANA ATL.FELTRE,Padova,30/01/2022
9.12,DE RIZ Chiara,05,ANA ATL.FELTRE,Padova,08/01/2022
9.21,DAL ZOTTO Benedetta,05,ANA ATL.FELTRE,Padova,06/02/2022
8.54,DE BARBA Elena,04,ANA ATL.FELTRE,Padova,29/01/2023
8.67,SPADA Anna,07,ANA ATL.FELTRE,Padova,05/02/2023
8.68,SPADA Anna,07,ANA ATL.FELTRE,Udine,15/01/2023
8.71,SPADA Anna,07,ANA ATL.FELTRE,Padova,29/01/2023
8.84,COLUSSI Ilary,06,ANA ATL.FELTRE,Padova,29/01/2023
8.90,ANDREOLI Vittoria,07,ANA ATL.FELTRE,Padova,29/01/2023
8.92,COMIOTTO Giada,06,ANA ATL.FELTRE,Padova,05/02/2023
8.94,COMIOTTO Giada,06,ANA ATL.FELTRE,Udine,15/01/2023
8.97,COMIOTTO Giada,06,ANA ATL.FELTRE,Padova,29/01/2023
9.01,ANDREOLI Vittoria,07,ANA ATL.FELTRE,Padova,15/01/2023
9.12,DE RIZ Chiara,05,ANA ATL.FELTRE,Padova,15/01/2023
9.78,FERRACIN Giulia,07,ANA ATL.FELTRE,Udine,15/01/2023
7.84,DALLO Francesca,90,ANA ATL.FELTRE,Ancona,12/02/2006
7.85,DALLO Francesca,90,ANA ATL.FELTRE,Modena,05/03/2006
7.86,DALLO Francesca,90,ANA ATL.FELTRE,Ancona,12/02/2006
7.89,DALLO Francesca,90,ANA ATL.FELTRE,Modena,05/03/2006
7.92,DALLO Francesca,90,ANA ATL.FELTRE,Padova,21/01/2006
7.93,DALLO Francesca,90,ANA ATL.FELTRE,Padova,04/02/2006
