Prest.,Atleta,Anno,Società,Città,Data
46.0,DE CARLI Alessandra,01,ANA ATL.FELTRE,Feltre,14/10/2017
52.1,TURRIN Caterina,01,ANA ATL.FELTRE,Feltre,14/10/2017
45.0,DALLA SANTA Angela,99,ANA ATL.FELTRE,Feltre,24/03/2018
47.2,DE CARLI Alessandra,01,ANA ATL.FELTRE,Feltre,24/03/2018
50.7,GORZA Eleonora,00,ANA ATL.FELTRE,Feltre,24/03/2018
47.7,GIACOMIN Gaia,03,ANA ATL.FELTRE,Rovereto,14/04/2019
50.0,FANTINEL Sara,05,ANA ATL.FELTRE,Feltre,16/06/2021
45.8,COLUSSI Ilary,06,ANA ATL.FELTRE,Feltre,13/04/2022
50.3,DE RIZ Chiara,05,ANA ATL.FELTRE,Feltre,13/04/2022
51.0,FANTINEL Sara,05,ANA ATL.FELTRE,Feltre,13/04/2022
51.3,DE BACCO Emma,06,ANA ATL.FELTRE,Feltre,13/04/2022
