Corsa 30' Allievi
Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
9167,,BIGONI Francesco,07,ATLETICA ESTENSE,1 su- 1,Ferrara,16/04/2023
9112,,SCHIARATURA Brayan,06,GOLDEN CLUB RIMINI INTERNAT.,2 su- 1,Ferrara,16/04/2023
9083,,SANTELIA Fikadu,06,S.S. TRIONFO LIGURE,1 su- 1,Genova,15/04/2023
8977,,CENA Alessandro,06,ATLETICA CANAVESANA,1 su- 1,Asti,01/04/2023
8888,,SERVALLI Giovanni,06,G. ALPINISTICO VERTOVESE,9 su- 1,Brescia,08/04/2023
8791,,STUPIGGIA Marco,06,ATL.VICENTINA,1 su- 1,Treviso,16/04/2023
8733,,NUVOLI Antonio,07,GS ATLETICA RUNNERS OSCHIRI,1 su- 1,Cagliari,16/04/2023
8730,,PIANA Christian,07,A.S.D. GRAVELLONA VCO,2 su- 1,Asti,01/04/2023
8723,,KLEISS Fabio,07,ATLETICA MOGLIANO,2 su- 1,Treviso,16/04/2023
8581,,BALLARINO Andrea,06,A.S.D.  C.U.S. GENOVA,2 su- 1,Genova,15/04/2023
,(10)/2023
8522,,DEMARCHI Federico,07,CUS PRO PATRIA MILANO,8 su- 1,Brescia,08/04/2023
8438,,SANTINI Marco,06,ATL. ALESSANDRIA,3 su- 1,Asti,01/04/2023
8406,,DESIDERA Nicodemo,06,ATLETICA RIVIERA DEL BRENTA,3 su- 1,Treviso,16/04/2023
8400,,RUBINI Niccolo',07,ATL. AVIS MACERATA,1 su- 1,Tolentino,15/04/2023
8386,,CAPANNA Vincenzo,06,ASD ARCA SPARANISE TRACK&FIELD,1 su- 1,Avellino,26/03/2023
8343,,CECERE Giuseppe,07,CAIVANO RUNNERS,2 su- 1,Avellino,26/03/2023
8340,,LORENZO Gabriele,07,USD ELITE GIOVANI ATLETI,9 su- 1,Acquaviva Delle Fonti,15/04/2023
8339,,CAVEDON Andrea,06,ATL.VICENTINA,4 su- 1,Treviso,16/04/2023
8231,,DI VITA Gabriele,06,ATLETICA ARCOBALENO SAVONA,3 su- 1,Genova,15/04/2023
8228,,CASALE Edoardo,07,S.S. TRIONFO LIGURE,4 su- 1,Genova,15/04/2023
,(20)/2023
8207,,VENERE Simone,06,S.S. TRIONFO LIGURE,5 su- 1,Genova,15/04/2023
8203,,CAROLI Andrea,07,G.S.SELF ATL. MONTANARI GRUZZA,3 su- 1,Ferrara,16/04/2023
8202,,DI MARI Aldo mariano,07,A.S.D. ATL. SCUOLA LENTINI,1 su- 1,Nicolosi,16/04/2023
8181,,BERTOLA Ismaele,06,ATLETICA CAIRO,6 su- 1,Genova,15/04/2023
8177,,MASI Andrea,07,ATLETICA LIVORNO,1 su- 1,Reggello,15/04/2023
8092,,VETTRAINO Michele,06,ASD ENDURANCE TRAINING,1 su- 1,Colleferro,16/04/2023
8073,,MUCCI Cristian,07,G. ALPINISTICO VERTOVESE,7 su- 1,Brescia,08/04/2023
8068,,AMATO Davide,07,ATL.STUD. RIETI ANDREA MILARDI,2 su- 1,Colleferro,16/04/2023
8048,,DI LORETO Andrea,06,ASD AREA ATLETICA SAN CESAREO,3 su- 1,Colleferro,16/04/2023
8044,,GALENTI Nicola,06,ATL. RODENGO SAIANO MICO,6 su- 1,Brescia,08/04/2023
,(30)/2023
8040,,CECI Giovanni,06,ATLETICA BLIZZARD,4 su- 1,Ferrara,16/04/2023
8034,,AURNIA Leonardo,06,ASD AREA ATLETICA SAN CESAREO,4 su- 1,Colleferro,16/04/2023
8011,,REATO Alessio,07,ASD ATLETICA BIOTEKNA,5 su- 1,Treviso,16/04/2023
8008,,FORNI Lorenzo,06,ATL. LECCO-COLOMBO COSTRUZ.,5 su- 1,Brescia,08/04/2023
7997,,MACCARELLI Lorenzo,07,ATHLETIC CLUB TERMOLI ASD,3 su- 1,Campobasso,15/04/2023
7977,,BARTOLONI Stefano,06,ATL. AVIS MACERATA,2 su- 1,Tolentino,15/04/2023
7971,,ULIANA Cesare,06,ATL-ETICA SAN VENDEMIANO,6 su- 1,Treviso,16/04/2023
7963,,GHESMOUN Chakib,06,ASD ARCA SPARANISE TRACK&FIELD,3 su- 1,Avellino,26/03/2023
7918,,CAPOGROSSO Francesco,06,CAIVANO RUNNERS,4 su- 1,Avellino,26/03/2023
7918,,MUNGIARDI Marco,07,AZZURRA GARBAGNATE M.SE,4 su- 1,Brescia,08/04/2023
,(40)/2023
7896,,CIARDI Francesco,07,ASD ENTERPRISE SPORT & SERVICE,5 su- 1,Avellino,26/03/2023
7874,,GRASSI Leo,07,ATHLETIC CLUB TERMOLI ASD,8 su- 1,Acquaviva Delle Fonti,15/04/2023
