Prest.,Atleta,Anno,Società,Città,Data
33:04,MINELLA Loris,86,ANA ATL.FELTRE,Volpago Montello,29/10/2017
33:21,DA RIN DE MONEGO Lorenzo,00,ANA ATL.FELTRE,Treviso,02/06/2023
35:01,PAULETTI Michele,99,ANA ATL.FELTRE,Feltre,28/08/2021
35:11,SACCHET Lucio,81,ANA ATL.FELTRE,Feltre,31/08/2019
35:47,BEE Ivo,71,ANA ATL.FELTRE,Vicenza,16/03/2014
36:29,POLESANA Federico,94,ANA ATL.FELTRE,Volpago Montello,29/10/2017
36:29,CECCHIN Simone,96,ANA ATL.FELTRE,Volpago Montello,29/10/2017
37:31,POLLONI Michele,91,ANA ATL.FELTRE,Feltre,31/08/2019
38:30,SCOPEL Alessio,87,ANA ATL.FELTRE,Volpago Montello,29/10/2017
38:37,ZANOLLA Paolo,85,ANA ATL.FELTRE,Volpago Montello,29/10/2017
39:14,SCHENAL Francesco,89,ANA ATL.FELTRE,Feltre,31/08/2019
40:01,DALLA CORTE Christian,82,ANA ATL.FELTRE,Feltre,28/08/2021
40:11,PRIMOLAN Nicola,02,ANA ATL.FELTRE,Feltre,31/08/2019
40:14,PERENZIN Paolo,78,ANA ATL.FELTRE,Feltre,28/08/2021
41:33,PATERNESI Marco,73,ANA ATL.FELTRE,Feltre,31/08/2019
43:05,DE BARBA Costantino,68,ANA ATL.FELTRE,Feltre,28/08/2021
43:15,ROMANIN Cristian,72,ANA ATL.FELTRE,Vicenza,16/03/2014
44:54,NOSIGLIA Alessio,83,ANA ATL.FELTRE,Bardolino,17/10/2021
45:09,MOINO Alessandro,74,ANA ATL.FELTRE,Feltre,28/08/2021
