Prest.,Atleta,Anno,Società,Città,Data
2:59.34,FANTINEL Ilaria,98,ANA ATL.FELTRE,Jesolo,14/04/2015
2:59.64,FANTINEL Ilaria,98,ANA ATL.FELTRE,L Aquila,29/05/2014
3:01.4,FANTINEL Ilaria,98,ANA ATL.FELTRE,Rovigo,20/05/2014
3:04.2,STALLIVIERE Veronica,92,ANA ATL.FELTRE,Belluno,08/05/2008
3:05.41,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Vicenza,30/05/2017
3:08.41,FANTINEL Ilaria,98,ANA ATL.FELTRE,L Aquila,28/05/2014
3:18.04,CORRENT Chiara,99,ANA ATL.FELTRE,Vicenza,13/05/2016
3:19.40,TONIN Francesca,94,ANA ATL.FELTRE,Padova,18/05/2011
3:20.6,COLUSSI Leila,06,ANA ATL.FELTRE,Feltre,26/03/2022
3:31.47,DALLA SANTA Alessia,01,ANA ATL.FELTRE,Vicenza,08/05/2018
3:33.5,DE CARLI Matilde,05,ANA ATL.FELTRE,Feltre,26/03/2022
3:35.3,FANTINEL Sara,05,ANA ATL.FELTRE,Feltre,26/03/2022
3:35.5,DE BACCO Emma,06,ANA ATL.FELTRE,Feltre,26/03/2022
3:40.0,FANTINEL Sara,05,ANA ATL.FELTRE,Mezzano,18/08/2023
