Prest.,Atleta,Anno,Società,Città,Data
2:32.50,DAL SASSO Alberto,98,ANA ATL.FELTRE,Ancona,15/02/2015
2:32.50,DAL SASSO Alberto,98,ANA ATL.FELTRE,Ancona,15/02/2015
2:34.54,COSTA Edgard,99,ANA ATL.FELTRE,Ancona,14/02/2016
2:34.54,COSTA Edgard,99,ANA ATL.FELTRE,Ancona,14/02/2016
2:40.09,ROSSA Matteo,98,ANA ATL.FELTRE,Ancona,15/02/2015
2:40.09,ROSSA Matteo,98,ANA ATL.FELTRE,Ancona,15/02/2015
2:40.14,BONAN Marco,00,ANA ATL.FELTRE,Ancona,12/02/2017
2:40.14,BONAN Marco,00,ANA ATL.FELTRE,Ancona,12/02/2017
2:41.47,BONAN Marco,00,ANA ATL.FELTRE,Ancona,14/02/2016
2:41.47,BONAN Marco,00,ANA ATL.FELTRE,Ancona,14/02/2016
2:42.49,COSTA Edgard,99,ANA ATL.FELTRE,Ancona,15/02/2015
2:42.49,COSTA Edgard,99,ANA ATL.FELTRE,Ancona,15/02/2015
2:42.81,DAL SASSO Alberto,98,ANA ATL.FELTRE,Ancona,16/02/2014
2:42.81,DAL SASSO Alberto,98,ANA ATL.FELTRE,Ancona,16/02/2014
3:00.14,BELLUS Riccardo,08,ANA ATL.FELTRE,Padova,04/02/2024
3:01.83,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Padova,04/02/2024
3:10.07,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Padova,13/02/2022
3:10.07,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Padova,13/02/2022
3:13.21,PETITTO Leonardo,08,ANA ATL.FELTRE,Padova,04/02/2024
