Prest.,Atleta,Anno,Società,Città,Data
8.71,SCOPEL Simone,06,ANA ATL.FELTRE,Udine,15/01/2023
8.74,SCOPEL Simone,06,ANA ATL.FELTRE,Padova,21/01/2023
8.77,SCOPEL Simone,06,ANA ATL.FELTRE,Ancona,12/02/2023
8.79,SCOPEL Simone,06,ANA ATL.FELTRE,Padova,21/01/2023
8.83,SCOPEL Simone,06,ANA ATL.FELTRE,Padova,08/01/2023
8.83,SCOPEL Simone,06,ANA ATL.FELTRE,Padova,08/01/2023
8.95,SCOPEL Simone,06,ANA ATL.FELTRE,Udine,15/01/2023
8.96,SCOPEL Simone,06,ANA ATL.FELTRE,Padova,22/01/2022
8.98,SCOPEL Simone,06,ANA ATL.FELTRE,Padova,29/01/2022
8.99,SCOPEL Simone,06,ANA ATL.FELTRE,Padova,09/01/2022
9.07,SCOPEL Simone,06,ANA ATL.FELTRE,Padova,29/01/2022
9.14,SCOPEL Simone,06,ANA ATL.FELTRE,Padova,09/01/2022
9.47,CECCHET Giovanni,06,ANA ATL.FELTRE,Padova,22/01/2022
10.00,CECCHET Giovanni,06,ANA ATL.FELTRE,Padova,29/01/2022
