Prest.,Atleta,Anno,Società,Città,Data
26.39,BOTTEGA Samantha,94,ANA ATL.FELTRE,Padova,14/02/2015
26.85,BOTTEGA Samantha,94,ANA ATL.FELTRE,Padova,25/01/2015
27.17,BARP Anna asia,04,ANA ATL.FELTRE,Padova,01/02/2020
27.22,SCHENAL Anna,04,ANA ATL.FELTRE,Padova,12/02/2022
27.38,BARP Anna asia,04,ANA ATL.FELTRE,Padova,12/02/2022
27.60,SCHENAL Anna,04,ANA ATL.FELTRE,Padova,17/01/2021
27.79,BARP Anna asia,04,ANA ATL.FELTRE,Padova,17/01/2021
27.97,DALLA SANTA Angela,99,ANA ATL.FELTRE,Padova,04/02/2018
28.14,DALLA SANTA Angela,99,ANA ATL.FELTRE,Padova,20/01/2018
28.20,DALLA SANTA Angela,99,ANA ATL.FELTRE,Padova,13/01/2018
28.43,DALLA SANTA Angela,99,ANA ATL.FELTRE,Padova,03/02/2019
28.53,DALLA SANTA Angela,99,ANA ATL.FELTRE,Padova,12/01/2019
28.57,COLUSSI Ilary,06,ANA ATL.FELTRE,Padova,12/02/2022
28.62,COLUSSI Ilary,06,ANA ATL.FELTRE,Padova,30/01/2022
28.75,RENTO Ilaria,01,ANA ATL.FELTRE,Padova,11/01/2020
28.79,RENTO Ilaria,01,ANA ATL.FELTRE,Padova,25/01/2020
28.94,ZABOT Alice,98,ANA ATL.FELTRE,Padova,31/01/2015
29.08,RENTO Ilaria,01,ANA ATL.FELTRE,Padova,12/01/2019
29.30,RENTO Ilaria,01,ANA ATL.FELTRE,Padova,12/02/2022
29.36,RENTO Ilaria,01,ANA ATL.FELTRE,Padova,03/02/2019
29.53,GIACOMIN Gaia,03,ANA ATL.FELTRE,Padova,03/02/2019
30.14,VIECELI Gloria,99,ANA ATL.FELTRE,Padova,31/01/2015
30.37,PARTELI Elena,00,ANA ATL.FELTRE,Padova,13/01/2018
30.75,MAHJOUBI Gaia,04,ANA ATL.FELTRE,Padova,11/01/2020
30.76,RENTO Ilaria,01,ANA ATL.FELTRE,Padova,20/01/2018
30.99,DE BORTOLI Giulia,04,ANA ATL.FELTRE,Padova,11/01/2020
32.27,GORZA Eleonora,00,ANA ATL.FELTRE,Padova,13/01/2018
